,Unnamed: 0,Date,User,Tweet,scores,compound,comp_score
3937,3937,2022-07-20 21:37:04+00:00,AESElSalvador,"@FelipeP93108224  Lamentamos los inconvenientes con tu servicio eléctrico, nos encontramos dando seguimiento al reporte con número 3059895. Estamos al pendiente de la agilidad en su resolución.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3938,3938,2022-07-20 21:23:27+00:00,Vittoria0917,@RogerBaires1 @Defensoria_910 @AESElSalvador Aqui el fin de semana pasado se fue la luz desde la 5 de la mañana hasta las 7 de la noche.🤔,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3939,3939,2022-07-20 21:21:35+00:00,RogerBaires1,"#SantaRosaDeLima @Defensoria_910 investiguen porque en Santa Rosa de Lima, departamento de La Unión, La Empresa Eléctrica de Oriente @AESElSalvador son continuos los cortes de energía eléctrica, hasta este momento van más de 10 cortes de energía solo hoy miércoles. Basta ya!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3940,3940,2022-07-20 21:07:42+00:00,FelipeP93108224,@AESElSalvador Tel. 78443912,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3941,3941,2022-07-20 21:07:03+00:00,FelipeP93108224,@AESElSalvador Calle el progreso pasaje san luis #117,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3942,3942,2022-07-20 21:06:37+00:00,FelipeP93108224,@AESElSalvador 5064386,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3943,3943,2022-07-20 20:22:03+00:00,SIGETSV,"@FelipeP93108224 @Manuelsv @elsalvador @NoticieroSLV @alertux @PROCIVILSV @AESElSalvador @delsur_energia @Edesal_sv @EconomiaSV @MedioAmbienteSV Gracias por el reporte @FelipeP93108224, en estos momentos lo remitimos a @AESElSalvador para solventar el inconveniente lo más pronto posible.
Puede brindarnos por este medio un número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3944,3944,2022-07-20 20:20:38+00:00,AESElSalvador,@FelipeP93108224 ¡Buen día! Con mucho gusto te ayudamos con tu caso. Por favor envíanos el NIC de tu factura en un mensaje para poder apoyarte de manera más directa.,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4574}",0.4574,pos
3945,3945,2022-07-20 20:17:17+00:00,AESElSalvador,@xandervcast Buen día. Con gusto hemos dado seguimiento por mensaje para atenderte de mejor manera.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3946,3946,2022-07-20 20:16:56+00:00,FelipeP93108224,@SIGETSV @Manuelsv @elsalvador @NoticieroSLV @alertux @PROCIVILSV @AESElSalvador @delsur_energia @Edesal_sv @EconomiaSV @MedioAmbienteSV Señores caes buenas tardes ..desde el día de ayer reportamos un problema de energía en nuestra empresa...y no emos tenido respuesta..porfavor ayudarnos estamos perdiendo de producir ...,"{'neg': 0.056, 'neu': 0.944, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3947,3947,2022-07-20 20:12:06+00:00,SIGETSV,"@xandervcast @AESElSalvador @Manuelsv @elsalvador @NoticieroSLV @alertux @PROCIVILSV @delsur_energia @Edesal_sv @EconomiaSV @MedioAmbienteSV Gracias por el reporte @xandervcast, en estos momentos lo remitimos a la distribuidora @AESElSalvador para solventar el inconveniente lo más pronto posible.
Puede brindarnos por este medio un número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3948,3948,2022-07-20 20:09:55+00:00,TorogozSv1,Confia en @AESElSalvador tu energía es el futuro de todos. https://t.co/sCoP2rHUsT,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3949,3949,2022-07-20 20:09:28+00:00,xandervcast,@SIGETSV @AESElSalvador @Manuelsv @elsalvador @NoticieroSLV @alertux @PROCIVILSV @delsur_energia @Edesal_sv @EconomiaSV @MedioAmbienteSV Sr's @AESElSalvador corte de energía eléctrica x detonación,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3950,3950,2022-07-20 20:07:46+00:00,AESElSalvador,@xandervcast ¡Buen día! Con mucho gusto te ayudamos con tu caso. Por favor envíanos el NIC de tu factura en un mensaje para poder apoyarte de manera más directa.,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4574}",0.4574,pos
3951,3951,2022-07-20 20:03:56+00:00,xandervcast,@AESElSalvador Buenas tardes Sr's para reportar corte de energía eléctrica x una detonación,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3952,3952,2022-07-20 19:50:52+00:00,AESElSalvador,@henry_sv Gracias por el dato. Con gusto hemos dado seguimiento por mensaje privado para atenderte de mejor manera.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3953,3953,2022-07-20 19:18:55+00:00,henry_sv,"@AESElSalvador Ya se los envié, ojalá hagan algo, después de casi 24 horas","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3954,3954,2022-07-20 19:11:51+00:00,AESElSalvador,"@henry_sv ¡Buen día! Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.4574}",0.4574,pos
3955,3955,2022-07-20 19:02:09+00:00,henry_sv,"Sres. @AESElSalvador tenemos 23 horas sin respuesta del restablecimiento de luz eléctrica, se reportó ayer a las 2 de la tarde y está mañana nos dicen que no tienen reporte.","{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.7003}",-0.7003,neg
3956,3956,2022-07-20 18:15:57+00:00,AESElSalvador,@Santiagosioso Buen día. Con gusto hemos dado seguimiento por mensaje.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3957,3957,2022-07-20 17:15:03+00:00,AESElSalvador,"👷🏻‍♀️👷🏻‍♂️ ¡Feliz día del Ingeniero Salvadoreño! El ingenio, excelencia y dedicación construye nuestro futuro. https://t.co/lOVSW4QUEJ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3958,3958,2022-07-20 16:35:24+00:00,SIGETSV,"@VMTElSalvador @Kathesoriano @alertux @AESElSalvador @Manuelsv Gracias por notificar @VMTElSalvador.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3959,3959,2022-07-20 16:35:00+00:00,SIGETSV,"@VMTElSalvador @ElMundoSV @AESElSalvador @Manuelsv Gracias por el seguimiento @VMTElSalvador.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3960,3960,2022-07-20 16:33:13+00:00,traficoslv,@SIGETSV @streetracersES @VMTElSalvador @AESElSalvador @Manuelsv Muchas gracias por el apoyo estimados.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3961,3961,2022-07-20 16:33:12+00:00,VMTElSalvador,@SIGETSV @ElMundoSV @AESElSalvador @Manuelsv Gracias por escribirnos. Nuestros técnicos ya se dirigen a la zona.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3962,3962,2022-07-20 16:32:58+00:00,SIGETSV,"@alertux @VMTElSalvador Gracias por el reporte @alertux, en estos momentos lo remitimos a @VMTElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Solicitamos estar atentos @AESElSalvador.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3963,3963,2022-07-20 16:32:39+00:00,VMTElSalvador,@SIGETSV @Kathesoriano @alertux @AESElSalvador @Manuelsv Gracias por escribirnos. Nuestra unidad de semáforos ya habilitó el equipo.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3964,3964,2022-07-20 16:32:20+00:00,SIGETSV,"@traficoslv @streetracersES @VMTElSalvador Gracias por el reporte @traficoslv, en estos momentos lo remitimos a @VMTElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Solicitamos estar atentos @AESElSalvador.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3965,3965,2022-07-20 16:31:57+00:00,SIGETSV,"@Kathesoriano @alertux Gracias por el reporte @Kathesoriano, en estos momentos lo remitimos a @VMTElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Solicitamos estar atentos @AESElSalvador.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3966,3966,2022-07-20 16:31:06+00:00,SIGETSV,"@EdwinZamora80 Gracias por el reporte @EdwinZamora80, en estos momentos lo remitimos a @VMTElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Solicitamos estar atentos @AESElSalvador.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3967,3967,2022-07-20 16:30:39+00:00,SIGETSV,"@ElMundoSV Gracias por el reporte @ElMundoSV, en estos momentos lo remitimos a @VMTElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Solicitamos estar atentos @AESElSalvador.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3968,3968,2022-07-20 15:43:43+00:00,CatmanPerez,@SIGETSV @AESElSalvador @Manuelsv Dan mal servicio y mal mantenimiento a la red eléctrica hacen lo que les da la gana con el usuario,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3969,3969,2022-07-20 15:42:54+00:00,CatmanPerez,@SIGETSV @AESElSalvador @Manuelsv En todas las casas de la colonia incrementaron los recibos ojo en toda la colonia son unos ladrones,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3970,3970,2022-07-20 15:27:27+00:00,mediaclicksv,"#TomeNota || ⚡️ @AESElSalvador informa interrupción de energía eléctrica para el día viernes 22 en los caseríos Las Lomitas y San Fernando en Pasaquina y Sábado 23 en Urbanizaciones Las Palmeras y Satélite de Oriente en el municipio de San Miguel. 

👇🏼 Compartimos el informe https://t.co/xeE6jl3p0i","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3971,3971,2022-07-20 15:08:25+00:00,SIGETSV,"@CatmanPerez @AESElSalvador @Manuelsv Quedamos a las órdenes en los medios que te hemos compartido.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3972,3972,2022-07-20 15:08:05+00:00,AESElSalvador,@RVlosangeles1 Buen día. Con gusto hemos dado seguimiento por mensaje.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3973,3973,2022-07-20 15:06:02+00:00,SIGETSV,"@RVlosangeles1 @AESElSalvador Gracias por el reporte @RVlosangeles1, en estos momentos lo remitimos a la distribuidora @AESElSalvador para solventar el inconveniente lo más pronto posible.
Puede brindarnos por este medio un número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.
@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3974,3974,2022-07-20 15:04:40+00:00,CatmanPerez,@SIGETSV @AESElSalvador @Manuelsv Desde hace 3 meses lejos de bajar a subido el cobro de esta mala compañía,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3975,3975,2022-07-20 15:00:47+00:00,SIGETSV,"@CatmanPerez Buenos días @CatmanPerez, si tienes inconvenientes con los servicios de electricidad por cobros excesivos y @AESElSalvador no te solventa, recuerda que puedes ingresar un reclamo aquí ➡️ https://t.co/4spYVLv9iM o a través de WhatsApp 70-70-70-00.

Quedamos atentos.
@Manuelsv https://t.co/O9I8GqJaTJ","{'neg': 0.059, 'neu': 0.941, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3976,3976,2022-07-20 15:00:07+00:00,RVlosangeles1,Solicitamos a @AESElSalvador @SIGETSV solventar corte de energía en nuestra comunidad lo más pronto posible desde las 7 de la mañana no contamos con el servicio eléctrico,"{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3977,3977,2022-07-20 14:39:38+00:00,SIGETSV,"@manfredosalas @AESElSalvador @Manuelsv Gracias por notificarnos @manfredosalas.

@AESElSalvador quedamos atentos del seguimiento.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3978,3978,2022-07-20 14:35:11+00:00,manfredosalas,"@SIGETSV @AESElSalvador @Manuelsv Hace como una hora regresó la electricidad, pasamos casi 13 horas sin servicio.","{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
3979,3979,2022-07-20 14:33:53+00:00,SIGETSV,"@manfredosalas @AESElSalvador Hola @manfredosalas, brindando seguimiento, puedes confirmarnos si el inconveniente ha sido solventado por la distribuidora @AESElSalvador ¿?

Si aún no, necesitamos que nos brindes un número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.

@Manuelsv","{'neg': 0.052, 'neu': 0.892, 'pos': 0.056, 'compound': 0.0516}",0.0516,pos
3980,3980,2022-07-20 13:51:28+00:00,AESElSalvador,@JessEliz1234 Buen día. Con gusto hemos dado seguimiento por mensaje.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3981,3981,2022-07-20 13:40:11+00:00,JessEliz1234,"@AESElSalvador buenos días, desde ayer es estamos a la espera de reparación de algo externo. Vendrán o no? https://t.co/xoixSAtkJ9","{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3982,3982,2022-07-20 12:58:14+00:00,AESElSalvador,@KallahanB Con gusto hemos dado seguimiento por mensaje.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3983,3983,2022-07-20 12:39:54+00:00,KallahanB,@AESElSalvador No puedo escribir por mensaje pero ahi esta el nic,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3984,3984,2022-07-20 12:12:51+00:00,AESElSalvador,"@KallahanB Solicitamos que nos escriba por favor por medio de mensaje, le recordamos que sus datos son confidenciales.","{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4019}",0.4019,pos
3985,3985,2022-07-20 11:57:30+00:00,AESElSalvador,"@KallahanB Lamentamos el inconveniente, queremos ayudarte a solventarlo a la brevedad. Por favor, envíanos a través de un mensaje el NIC de tu factura para atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4019}",0.4019,pos
3986,3986,2022-07-20 11:55:07+00:00,KallahanB,@AESElSalvador Urb el trebol Santa Ana sin electricidad desde hace 12 horas! @SecPrensaSV ayuda por favor! Tenemos alimentos y medicamentos refrigerados a punto de echarse a perder!,"{'neg': 0.153, 'neu': 0.754, 'pos': 0.093, 'compound': -0.4168}",-0.4168,neg
3987,3987,2022-07-20 11:16:33+00:00,manfredosalas,@AESElSalvador Y amanecemos a oscuras,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3988,3988,2022-07-20 11:16:22+00:00,manfredosalas,@AESElSalvador Desde ayer antes de oas 6 pm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3989,3989,2022-07-20 11:15:24+00:00,manfredosalas,@AESElSalvador 1306033,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3990,3990,2022-07-20 05:16:16+00:00,AESElSalvador,"@JoseRol86976843  Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
3991,3991,2022-07-20 05:11:42+00:00,JoseRol86976843,"@AESElSalvador Se acaba de ir la corriente en la colonia Médica, se escuchó una explosión y se cortó la energía","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3992,3992,2022-07-20 04:29:23+00:00,AESElSalvador,"@flakofig  Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
3993,3993,2022-07-20 04:24:53+00:00,AESElSalvador,"@Santiagosioso Buenas noches, hemos correspondido por medio de mensaje para brindar su saldo, recordamos que sus datos son confidenciales.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3994,3994,2022-07-20 04:17:24+00:00,Santiagosioso,"@AESElSalvador Quiero conocer mi saldo, mi NIC es 5156968","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3995,3995,2022-07-20 03:40:23+00:00,douga19810898,"@AESElSalvador Problema resuelto, gracias","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3996,3996,2022-07-20 03:39:11+00:00,AESElSalvador,"@manfredosalas Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
3997,3997,2022-07-20 03:38:50+00:00,AESElSalvador,"@douga19810898 Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
3998,3998,2022-07-20 03:25:37+00:00,manfredosalas,"@AESElSalvador @SIGETSV estamos sin electricidad desde las 5:45 pm en. El Trébol, Santa Ana. Que es lo que está pasando? En call center no dan información.","{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.7003}",-0.7003,neg
3999,3999,2022-07-20 03:13:51+00:00,douga19810898,"@AESElSalvador, seguimos sin electricidad en los altos del palmar, Santa Ana, desde las 6pm.","{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
4000,4000,2022-07-20 03:02:28+00:00,AESElSalvador,"@abby_orellana9 Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
4001,4001,2022-07-20 02:50:27+00:00,abby_orellana9,@AESElSalvador regrésenme la luz 😭 tengo que estudiar 😢,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
4002,4002,2022-07-20 02:49:50+00:00,ByArzArz,@AESElSalvador Con esta es la cuarta vez que les envio esa informacion... revisen su DM,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
4003,4003,2022-07-20 02:48:17+00:00,AESElSalvador,"@ByArzArz Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
4004,4004,2022-07-20 02:47:21+00:00,ByArzArz,"@PROCIVILSV y @AESElSalvador ya estamos a 7 meses de esta publicación y al parecer les vale ver... espero cuando el arbol caiga sobre mi vivienda, me reparen la misma inmediatamente.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
4005,4005,2022-07-20 02:47:04+00:00,maxxavieer23_,@TigoElSalvador @AESElSalvador 🤢,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
4006,4006,2022-07-20 02:43:57+00:00,AESElSalvador,"@alxgonzalezzz Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
4007,4007,2022-07-20 02:42:38+00:00,TigoElSalvador,"@maxxavieer23_ @AESElSalvador Estimado Xavier🥀, queremos que vivas la mejor experiencia con nosotros, permítenos ayudarte, compártenos tu nombre y número de DUI por medio de DM 📥.

Ingresando al siguiente enlace 👉🏻: https://t.co/P7pDTRvDBK

Quedamos a la espera de tu respuesta.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
4008,4008,2022-07-20 02:37:56+00:00,alxgonzalezzz,"Éste país sigue siendo la finca de las corporaciones y el gobierno.

Una media lluvia y colapsa la red de energía eléctrica (cortesía de @AESElSalvador ) y luego colapsa internet (cortesía de @claroelsalvador )

Pero para cobrar no colapsan 🤡

CC @Defensoria_910","{'neg': 0.059, 'neu': 0.941, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
4009,4009,2022-07-20 02:32:06+00:00,AESElSalvador,"@Hebs_777 Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
4010,4010,2022-07-20 02:31:26+00:00,ilusion_26,@AESElSalvador Buenas noches le escribí al DM,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
4011,4011,2022-07-20 02:27:23+00:00,maxxavieer23_,No sé cuál de las dos empresas son más inútiles para dar su servicio si @TigoElSalvador o @AESElSalvador. Ambas luchan por ver quién es más Mala.,"{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
4012,4012,2022-07-20 02:25:06+00:00,Hebs_777,@ErickGarcia_NI7 En #SantaAna en varias zonas sin luz @AESElSalvador @AcevedoGustavo_,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
4013,4013,2022-07-20 02:18:38+00:00,AESElSalvador,@ovladi69 Recomendamos contactarse con su distribuidora de energía eléctrica para reportar fallas en el servicio. Feliz noche le desea AES El Salvador.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
4014,4014,2022-07-20 02:18:05+00:00,AESElSalvador,"@ilusion_26 Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
4015,4015,2022-07-20 02:15:52+00:00,ilusion_26,"Desde la 6pm en una parte de, la ciudad de Santa Ana no tenemos servicio de electricidad a que hora será instalado @AESElSalvador","{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
4016,4016,2022-07-20 02:13:50+00:00,ovladi69,@AESElSalvador NIS 5013100 somos Edesal,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
4017,4017,2022-07-20 02:09:09+00:00,achelemus5,"@AESElSalvador Muchas gracias ya se restableció el servicio,entendemos que es por la lluvia en la zona","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
4018,4018,2022-07-20 02:08:54+00:00,AESElSalvador,"@ovladi69 Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
4019,4019,2022-07-20 02:08:28+00:00,ovladi69,"@AESElSalvador buenas noches nos pueden decir por que no hay energia en buena parte de santa ana, desde hace mas de 1 hora","{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
4020,4020,2022-07-20 02:08:08+00:00,AESElSalvador,"@AlbanesHimmer Solicitamos por favor contactarnos por medio de mensaje, recordamos que los datos de su servicio son confidenciales.","{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4019}",0.4019,pos
4021,4021,2022-07-20 02:01:54+00:00,AESElSalvador,"@achelemus5 Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
4022,4022,2022-07-20 01:55:21+00:00,AESElSalvador,"@chutte0sv Solicitamos por favor contactarnos por medio de mensaje, recordamos que los datos de su servicio son confidenciales.","{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4019}",0.4019,pos
4023,4023,2022-07-20 01:52:41+00:00,varm96,Gracias🫶🏻 @AESElSalvador Ya hay luz✨✨✨✨,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
4024,4024,2022-07-20 01:46:35+00:00,achelemus5,"#SantaAna a oscuras a esta hora de la noche en zonas de Colonia El Trebol, El Palmar, San Luis @AESElSalvador #CLESA","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
4025,4025,2022-07-20 01:45:00+00:00,AlbanesHimmer,@AESElSalvador 5308187,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
4026,4026,2022-07-20 01:40:35+00:00,chutte0sv,@AESElSalvador 1115064,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
4027,4027,2022-07-20 01:35:42+00:00,AESElSalvador,@Metidochalchuap Nos ponemos en contacto contigo para infórmate que en este momento tu reclamo 3059222 se encuentra en proceso de atención. Esperamos solventar en el menor tiempo posible.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
4028,4028,2022-07-20 01:32:32+00:00,AESElSalvador,"@chutte0sv Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
4029,4029,2022-07-20 01:32:12+00:00,AESElSalvador,"@AlbanesHimmer Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
4030,4030,2022-07-20 01:31:52+00:00,AESElSalvador,"@victorhugo_kd Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
